# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T07:24:44.964Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,8.875,1,578,580,735,578,578,705,577.3,576.8,585.4,0
RAW,9.000,0,577,576,289,578,577,524,577.5,576.8,570.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.125,1,578,578,519,578,578,519,577.6,577.1,557.3,0
RAW,9.250,0,577,575,787,578,578,735,577.7,577.3,601.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.375,1,575,575,529,577,576,529,577.5,577.00,583.5,0
RAW,9.500,0,577,579,513,577,576,519,577.4,576.8,567.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.625,1,579,583,721,577,578,529,577.3,577.1,557.8,0
RAW,9.750,0,577,574,494,577,575,529,577.2,576.6,550.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.875,1,574,575,361,577,575,513,577.2,576.2,541.2,0
RAW,10.000,0,578,577,781,577,577,513,577.1,576.4,534.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.125,1,577,578,733,577,577,721,577.1,576.5,580.9,0
RAW,10.250,0,580,580,288,577,577,494,577.1,576.6,559.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.375,1,577,576,525,577,577,525,577.1,576.7,550.6,0
RAW,10.500,0,574,573,784,577,577,733,577.00,576.8,596.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.625,1,576,578,539,577,578,539,577.00,577.1,581.9,0
RAW,10.750,0,577,577,480,577,577,525,577.00,577.1,567.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.875,1,577,578,701,577,577,539,577.00,577.1,560.5,0
RAW,11.000,0,577,576,538,577,577,539,577.00,577.00,555.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.125,1,576,579,362,577,578,538,577.00,577.3,550.8,0
RAW,11.250,0,578,576,744,577,577,538,577.00,577.2,547.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.375,1,576,576,751,577,576,701,577.00,576.9,586.00,0
RAW,11.500,0,575,571,302,576,576,538,576.8,576.7,574.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.625,1,577,581,445,576,576,445,576.6,576.5,541.7,0
RAW,11.750,0,579,577,828,577,576,744,576.7,576.4,592.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.875,1,576,579,630,576,577,630,576.5,576.5,601.7,0
RAW,12.000,0,578,576,384,577,577,445,576.6,576.7,562.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.125,1,576,577,664,577,577,630,576.7,576.7,579.4,0
RAW,12.250,0,578,574,626,578,577,630,577.00,576.8,592.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.375,1,574,576,375,576,576,626,576.8,576.6,600.5,0
RAW,12.500,0,577,576,701,577,576,626,576.8,576.5,606.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.625,1,576,578,759,576,576,664,576.6,576.3,621.2,0
RAW,12.750,0,578,577,323,577,576,626,576.7,576.3,622.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.875,1,576,577,427,576,577,427,576.5,576.4,573.5,0
RAW,13.000,0,576,575,828,576,577,701,576.4,576.6,605.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.125,1,578,580,667,576,577,667,576.3,576.7,620.8,0
RAW,13.250,0,577,576,350,577,577,427,576.5,576.8,572.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.375,1,577,579,644,577,577,644,576.6,576.8,590.3,0
RAW,13.500,0,580,578,679,577,578,667,576.7,577.1,609.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.625,1,577,577,397,577,578,644,576.8,577.3,618.1,0
RAW,13.750,0,577,576,672,577,577,644,576.8,577.3,624.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.875,1,577,580,758,577,578,672,576.9,577.4,636.4,0
RAW,14.000,0,579,578,349,577,578,672,576.9,577.6,645.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.125,1,574,576,405,577,577,405,576.9,577.4,585.2,0
RAW,14.250,0,578,578,825,577,578,672,576.9,577.6,606.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.375,1,576,575,672,577,578,672,577.00,577.7,623.2,0
RAW,14.500,0,577,577,320,577,577,405,577.00,577.5,568.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.625,1,579,582,618,577,577,618,577.00,577.4,581.00,0
RAW,14.750,0,579,576,718,578,577,672,577.2,577.3,603.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.875,1,574,573,442,577,576,618,577.2,577.00,607.3,0
RAW,15.000,0,578,579,594,578,577,594,577.4,577.00,604.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.125,1,579,581,746,579,579,618,577.8,577.5,607.5,0
RAW,15.250,0,578,577,432,578,577,594,577.8,577.4,604.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.375,1,576,576,365,578,577,442,577.9,577.3,563.6,0
RAW,15.500,0,579,578,808,578,578,594,577.9,577.5,571.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.625,1,575,575,712,578,577,712,577.9,577.3,606.4,0
RAW,15.750,0,576,576,286,576,576,432,577.4,577.00,562.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.875,1,576,577,552,576,576,552,577.1,576.8,560.1,0
RAW,16.000,0,579,578,774,576,577,712,576.8,576.8,598.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.125,1,576,576,506,576,576,552,576.6,576.6,586.6,0
RAW,16.250,0,579,581,540,576,577,540,576.5,576.7,574.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.375,1,576,576,722,576,577,552,576.3,576.8,569.2,0
RAW,16.500,0,575,573,477,576,576,540,576.3,576.6,561.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.625,1,574,578,358,576,576,506,576.2,576.4,547.9,0
RAW,16.750,0,578,577,781,576,577,540,576.1,576.6,545.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.875,1,576,578,732,576,577,722,576.1,576.7,590.00,0
RAW,17.000,0,580,579,290,576,578,477,576.1,577.00,561.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.125,1,577,578,504,577,578,504,576.3,577.3,547.3,0
RAW,17.250,0,578,576,805,578,578,732,576.7,577.4,593.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.375,1,574,576,556,577,578,556,576.8,577.6,584.1,0
RAW,17.500,0,579,581,469,578,578,504,577.1,577.7,564.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.625,1,580,582,702,578,578,556,577.3,577.8,562.1,0
RAW,17.750,0,579,576,540,579,576,556,577.7,577.3,560.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.875,1,575,578,360,579,578,540,578.1,577.5,555.4,0
RAW,18.000,0,581,581,751,579,581,540,578.3,578.4,551.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.125,1,576,576,750,579,578,702,578.5,578.3,589.2,0
RAW,18.250,0,578,579,300,578,578,540,578.4,578.2,576.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.375,1,577,577,464,577,578,464,578.00,578.2,548.7,0
RAW,18.500,0,576,575,824,577,577,750,577.8,577.9,599.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.625,1,575,577,616,576,577,616,577.3,577.7,603.2,0
RAW,18.750,0,580,580,395,577,577,464,577.2,577.5,568.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.875,1,577,578,669,577,577,616,577.2,577.4,580.3,0
RAW,19.000,0,577,574,622,577,577,622,577.1,577.3,590.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.125,1,574,573,372,577,577,616,577.1,577.2,597.1,0
RAW,19.250,0,578,581,706,577,578,622,577.1,577.4,603.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.375,1,578,578,761,577,578,669,577.1,577.6,619.7,0
RAW,19.500,0,575,573,318,577,574,622,577.00,576.7,620.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.625,1,576,578,420,576,578,420,576.8,577.00,570.2,0
RAW,19.750,0,578,576,823,578,578,706,577.1,577.2,604.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.875,1,574,575,666,576,576,666,576.8,576.9,619.6,0
RAW,20.000,0,578,580,335,576,576,420,576.6,576.7,569.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.125,1,577,577,640,577,577,640,576.7,576.8,587.3,0
RAW,20.250,0,577,576,692,577,576,666,576.8,576.6,607.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.375,1,575,577,421,577,577,640,576.8,576.7,615.2,0
RAW,20.500,0,578,578,643,577,577,640,576.9,576.8,621.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.625,1,577,577,752,577,577,643,576.9,576.8,626.8,0
RAW,20.750,0,576,574,391,577,577,643,576.9,576.9,630.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.875,1,578,580,381,577,577,421,576.9,576.9,578.4,0
RAW,21.000,0,577,575,820,577,577,643,577.00,576.9,594.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.125,1,576,578,709,577,577,709,577.00,576.9,623.2,0
RAW,21.250,0,577,576,292,577,576,391,577.00,576.7,565.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.375,1,576,577,574,577,577,574,577.00,576.8,567.3,0
RAW,21.500,0,577,576,764,577,576,709,577.00,576.6,602.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.625,1,576,577,514,576,577,574,576.7,576.7,595.6,0
RAW,21.750,0,578,576,511,577,576,514,576.8,576.5,575.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.875,1,575,575,710,576,576,574,576.6,576.4,574.9,0
RAW,22.000,0,576,575,509,576,576,514,576.5,576.3,559.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.125,1,576,577,358,576,576,511,576.3,576.2,547.5,0
RAW,22.250,0,580,580,769,576,576,511,576.3,576.2,538.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.375,1,576,576,742,576,576,710,576.2,576.1,581.3,0
RAW,22.500,0,578,579,294,576,577,509,576.1,576.3,563.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.625,1,578,580,476,578,579,476,576.6,577.00,541.4,0
RAW,22.750,0,578,577,823,578,579,742,577.00,577.5,591.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.875,1,576,577,608,578,577,608,577.2,577.4,595.7,0
RAW,23.000,0,578,577,400,578,577,476,577.4,577.3,565.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.125,1,576,578,670,578,577,608,577.6,577.2,576.3,0
RAW,23.250,0,576,573,619,576,577,619,577.2,577.2,587.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.375,1,572,575,375,576,577,608,576.9,577.1,592.2,0
RAW,23.500,0,579,578,697,576,577,619,576.7,577.1,598.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.625,1,575,577,759,576,577,670,576.5,577.1,616.7,0
RAW,23.750,0,580,580,332,576,577,619,576.4,577.1,617.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.875,1,576,575,411,576,577,411,576.3,577.00,565.7,0
RAW,24.000,0,576,576,824,576,577,697,576.2,577.00,598.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.125,1,575,577,676,576,577,676,576.2,577.00,617.9,0
RAW,24.250,0,578,578,318,576,577,411,576.1,577.00,566.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.375,1,577,578,611,576,577,611,576.1,577.00,577.4,0
RAW,24.500,0,577,575,719,577,577,676,576.3,577.00,602.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.625,1,575,576,454,577,577,611,576.5,577.00,604.3,0
RAW,24.750,0,578,578,578,577,578,578,576.6,577.3,597.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.875,1,577,579,744,577,578,611,576.7,577.4,601.00,0
RAW,25.000,0,578,577,452,577,577,578,576.8,577.3,595.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.125,1,576,575,359,577,577,454,576.8,577.2,560.00,0
# Stopped  : 2026-05-21T07:25:11.221Z
# Total lines: 294
