# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T13:53:01.565Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,3290.375,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3290.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3290.625,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3290.750,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3290.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3291.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3291.125,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3291.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3291.375,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3291.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3291.625,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3291.750,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3291.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3292.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3292.125,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3292.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3292.375,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3292.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3292.625,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3292.750,0,248,249,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3292.875,1,248,246,265,248,248,265,248.00,248.00,265.00,0
RAW,3293.000,0,248,247,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3293.125,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3293.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3293.375,1,248,248,266,248,248,266,248.00,248.00,265.3,0
RAW,3293.500,0,248,248,265,248,248,266,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3293.625,1,248,248,265,248,248,265,248.00,248.00,265.3,0
RAW,3293.750,0,248,248,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3293.875,1,248,249,266,248,248,265,248.00,248.00,265.2,0
RAW,3294.000,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3294.125,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3294.250,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3294.375,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3294.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3294.625,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3294.750,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3294.875,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3295.000,0,248,247,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3295.125,1,248,247,265,248,248,265,248.00,248.00,265.00,0
RAW,3295.250,0,248,249,266,248,248,266,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3295.375,1,248,248,266,248,248,266,248.00,248.00,265.4,0
RAW,3295.500,0,248,248,265,248,248,265,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3295.625,1,248,248,265,248,248,265,248.00,248.00,265.2,0
RAW,3295.750,0,248,248,266,248,248,266,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3295.875,1,248,249,265,248,248,265,248.00,248.00,265.3,0
RAW,3296.000,0,248,246,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3296.125,1,248,247,265,248,248,265,248.00,248.00,265.2,0
RAW,3296.250,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3296.375,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3296.500,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3296.625,1,248,248,266,248,248,265,248.00,248.00,265.1,0
RAW,3296.750,0,248,249,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3296.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3297.000,0,248,247,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3297.125,1,248,249,265,248,248,265,248.00,248.00,265.00,0
RAW,3297.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3297.375,1,248,247,265,248,248,265,248.00,248.00,265.00,0
RAW,3297.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3297.625,1,248,249,265,248,248,265,248.00,248.00,265.00,0
RAW,3297.750,0,248,247,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3297.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3298.000,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3298.125,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3298.250,0,248,247,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3298.375,1,248,247,266,248,248,265,248.00,248.00,265.00,0
RAW,3298.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3298.625,1,248,249,265,248,248,265,248.00,248.00,265.00,0
RAW,3298.750,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3298.875,1,248,247,266,248,248,266,248.00,248.00,265.3,0
RAW,3299.000,0,248,248,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3299.125,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3299.250,0,248,249,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3299.375,1,248,249,265,248,248,265,248.00,248.00,265.1,0
RAW,3299.500,0,248,247,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3299.625,1,248,247,265,248,248,265,248.00,248.00,265.00,0
RAW,3299.750,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3299.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3300.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3300.125,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3300.250,0,248,248,266,248,248,266,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3300.375,1,248,249,265,248,248,265,248.00,248.00,265.2,0
RAW,3300.500,0,248,247,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3300.625,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3300.750,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3300.875,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3301.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3301.125,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3301.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3301.375,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3301.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3301.625,1,248,249,266,248,248,265,248.00,248.00,265.00,0
RAW,3301.750,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3301.875,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3302.000,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3302.125,1,248,248,266,248,248,266,248.00,248.00,265.3,0
RAW,3302.250,0,248,249,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3302.375,1,250,248,266,248,248,266,248.00,248.00,265.4,0
RAW,3302.500,0,248,248,266,248,248,266,248.00,248.00,265.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3302.625,1,248,248,266,248,248,266,248.00,248.00,265.7,0
RAW,3302.750,0,249,247,265,248,248,266,248.00,248.00,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3302.875,1,251,248,266,249,248,266,248.3,248.00,265.8,0
RAW,3303.000,0,249,248,266,249,248,266,248.4,248.00,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3303.125,1,249,248,266,249,248,266,248.6,248.00,265.9,0
RAW,3303.250,0,255,248,266,249,248,266,248.7,248.00,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3303.375,1,254,248,266,251,248,266,249.3,248.00,265.9,0
RAW,3303.500,0,250,249,265,250,248,266,249.4,248.00,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3303.625,1,255,248,266,254,248,266,250.6,248.00,266.00,0
RAW,3303.750,0,255,248,265,255,248,266,251.7,248.00,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3303.875,1,261,248,266,255,248,266,252.5,248.00,266.00,0
RAW,3304.000,0,256,248,265,255,248,265,253.1,248.00,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3304.125,1,247,248,265,255,248,265,253.6,248.00,265.6,0
RAW,3304.250,0,253,248,266,255,248,265,254.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3304.375,1,248,248,265,253,248,265,253.7,248.00,265.3,0
RAW,3304.500,0,248,248,265,248,248,265,252.3,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3304.625,1,247,249,265,248,248,265,251.2,248.00,265.2,0
RAW,3304.750,0,248,248,265,248,248,265,250.4,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3304.875,1,248,266,265,248,248,265,249.8,248.00,265.1,0
RAW,3305.000,0,249,179,265,248,248,265,249.4,248.00,265.1,0
PROC,3305.000,1,1,87,0.0115,0.9242,0.8381,-98.63,+10.21,4.2891,0.8639,265
RAW,3305.125,1,251,209,265,248,248,265,249.00,248.00,265.1,0
RAW,3305.250,0,256,247,266,249,247,265,249.00,247.7,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3305.375,1,250,250,266,250,247,265,249.3,247.6,265.00,0
RAW,3305.500,0,248,249,265,250,247,265,249.4,247.4,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3305.625,1,248,248,265,250,248,265,249.6,247.6,265.00,0
RAW,3305.750,0,248,249,266,248,249,266,249.2,247.9,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3305.875,1,248,249,266,248,249,266,248.9,248.2,265.4,0
RAW,3306.000,0,248,249,266,248,249,266,248.7,248.4,265.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3306.125,1,248,248,266,248,249,266,248.5,248.5,265.7,0
RAW,3306.250,0,248,248,266,248,249,266,248.4,248.7,265.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3306.375,1,248,249,266,248,249,266,248.3,248.7,265.8,0
RAW,3306.500,0,248,248,266,248,248,266,248.2,248.6,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3306.625,1,248,248,266,248,248,266,248.2,248.4,265.9,0
RAW,3306.750,0,248,248,266,248,248,266,248.1,248.3,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3306.875,1,248,248,265,248,248,266,248.1,248.2,265.9,0
RAW,3307.000,0,248,248,266,248,248,266,248.1,248.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3307.125,1,248,248,266,248,248,266,248.1,248.1,266.00,0
RAW,3307.250,0,248,248,265,248,248,266,248.00,248.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3307.375,1,252,248,265,248,248,265,248.00,248.1,265.7,0
RAW,3307.500,0,139,250,265,248,248,265,248.00,248.1,265.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3307.625,1,97,249,266,248,248,265,248.00,248.00,265.4,0
RAW,3307.750,0,0,248,265,139,248,265,220.8,248.00,265.3,1
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3307.875,1,0,237,266,97,248,265,189.8,248.00,265.2,1
RAW,3308.000,0,261,250,266,97,249,266,166.6,248.3,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3308.125,1,263,243,266,97,248,266,149.2,248.2,265.6,0
RAW,3308.250,0,264,246,266,261,246,266,177.2,247.7,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3308.375,1,262,247,265,262,246,266,198.4,247.2,265.8,0
RAW,3308.500,0,259,250,266,262,247,266,214.3,247.2,265.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3308.625,1,256,249,265,262,247,266,226.2,247.1,265.9,0
RAW,3308.750,0,254,251,265,259,249,265,234.4,247.6,265.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3308.875,1,251,244,265,256,249,265,239.8,248.00,265.5,0
RAW,3309.000,0,252,248,265,254,249,265,243.4,248.2,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3309.125,1,251,249,265,252,249,265,245.5,248.4,265.3,0
RAW,3309.250,0,250,248,266,251,248,265,246.9,248.3,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3309.375,1,249,248,266,251,248,265,247.9,248.2,265.2,0
RAW,3309.500,0,249,248,265,250,248,265,248.4,248.2,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3309.625,1,248,248,265,249,248,265,248.6,248.1,265.1,0
RAW,3309.750,0,249,248,266,249,248,266,248.7,248.1,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3309.875,1,248,248,265,249,248,265,248.8,248.1,265.2,0
RAW,3310.000,0,248,248,265,248,248,265,248.6,248.1,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3310.125,1,248,248,266,248,248,265,248.4,248.00,265.1,0
RAW,3310.250,0,248,248,265,248,248,265,248.3,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3310.375,1,248,249,265,248,248,265,248.2,248.00,265.1,0
RAW,3310.500,0,248,248,266,248,248,265,248.2,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3310.625,1,248,248,266,248,248,266,248.1,248.00,265.3,0
RAW,3310.750,0,248,248,266,248,248,266,248.1,248.00,265.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3310.875,1,248,247,265,248,248,266,248.1,248.00,265.6,0
RAW,3311.000,0,248,248,265,248,248,266,248.1,248.00,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3311.125,1,248,248,266,248,248,266,248.00,248.00,265.8,0
RAW,3311.250,0,248,248,265,248,248,265,248.00,248.00,265.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3311.375,1,248,249,266,248,248,265,248.00,248.00,265.4,0
RAW,3311.500,0,248,248,266,248,248,266,248.00,248.00,265.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3311.625,1,248,248,265,248,248,266,248.00,248.00,265.7,0
RAW,3311.750,0,248,246,265,248,248,265,248.00,248.00,265.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3311.875,1,248,248,266,248,248,266,248.00,248.00,265.6,0
RAW,3312.000,0,248,248,266,248,248,266,248.00,248.00,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3312.125,1,248,249,265,248,248,265,248.00,248.00,265.5,0
RAW,3312.250,0,248,248,265,248,248,265,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3312.375,1,248,248,266,248,248,266,248.00,248.00,265.6,0
RAW,3312.500,0,248,248,266,248,248,266,248.00,248.00,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3312.625,1,248,248,265,248,248,265,248.00,248.00,265.5,0
RAW,3312.750,0,248,248,266,248,248,266,248.00,248.00,265.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3312.875,1,248,248,266,248,248,266,248.00,248.00,265.7,0
RAW,3313.000,0,248,248,265,248,248,266,248.00,248.00,265.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3313.125,1,248,248,265,248,248,265,248.00,248.00,265.6,0
RAW,3313.250,0,248,248,265,248,248,265,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3313.375,1,248,248,266,248,248,265,248.00,248.00,265.3,0
RAW,3313.500,0,248,248,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3313.625,1,248,248,265,248,248,265,248.00,248.00,265.2,0
RAW,3313.750,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3313.875,1,248,248,266,248,248,265,248.00,248.00,265.1,0
RAW,3314.000,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3314.125,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3314.250,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3314.375,1,248,249,265,248,248,265,248.00,248.00,265.00,0
RAW,3314.500,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3314.625,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3314.750,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3314.875,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3315.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3315.125,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3315.250,0,248,248,266,248,248,266,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3315.375,1,248,248,265,248,248,265,248.00,248.00,265.2,0
RAW,3315.500,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3315.625,1,248,248,266,248,248,265,248.00,248.00,265.1,0
RAW,3315.750,0,248,248,265,248,248,265,248.00,248.00,265.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3315.875,1,248,248,265,248,248,265,248.00,248.00,265.1,0
RAW,3316.000,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3316.125,1,248,248,266,248,248,265,248.00,248.00,265.00,0
RAW,3316.250,0,248,248,265,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3316.375,1,248,248,265,248,248,265,248.00,248.00,265.00,0
RAW,3316.500,0,248,248,266,248,248,265,248.00,248.00,265.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3316.625,1,248,248,266,248,248,266,248.00,248.00,265.3,0
RAW,3316.750,0,248,248,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3316.875,1,248,249,265,248,248,265,248.00,248.00,265.1,0
RAW,3317.000,0,248,248,266,248,248,266,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3317.125,1,248,248,266,248,248,266,248.00,248.00,265.5,0
RAW,3317.250,0,248,248,265,248,248,265,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3317.375,1,248,248,265,248,248,265,248.00,248.00,265.3,0
RAW,3317.500,0,248,248,266,248,248,266,248.00,248.00,265.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3317.625,1,248,250,265,248,248,265,248.00,248.00,265.4,0
RAW,3317.750,0,248,248,265,248,248,265,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3317.875,1,248,246,266,248,248,265,248.00,248.00,265.2,0
RAW,3318.000,0,248,248,266,248,248,266,248.00,248.00,265.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3318.125,1,248,248,265,248,248,265,248.00,248.00,265.3,0
RAW,3318.250,0,248,248,265,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3318.375,1,248,248,266,248,248,266,248.00,248.00,265.4,0
RAW,3318.500,0,248,249,265,248,248,265,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3318.625,1,248,248,265,248,248,265,248.00,248.00,265.2,0
RAW,3318.750,0,248,248,266,248,248,265,248.00,248.00,265.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,3318.875,1,248,248,266,248,248,266,248.00,248.00,265.4,0
RAW,3319.000,0,248,248,265,248,248,265,248.00,248.00,265.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
