# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T12:12:16.659Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,11.625,1,264,264,266,264,264,266,264.4,264.7,266.00,0
RAW,11.750,0,265,265,266,265,265,266,264.6,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.875,1,265,265,266,265,265,266,264.7,264.8,266.00,0
RAW,12.000,0,265,264,266,265,264,266,264.8,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.125,1,265,265,266,265,265,266,264.8,264.7,266.00,0
RAW,12.250,0,265,265,266,265,265,266,264.9,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.375,1,264,264,266,265,265,266,264.9,264.8,266.00,0
RAW,12.500,0,265,265,266,265,265,266,264.9,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.625,1,265,265,266,265,265,266,264.9,264.9,266.00,0
RAW,12.750,0,264,264,266,265,265,266,265.00,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.875,1,264,264,266,264,264,266,264.7,264.7,266.00,0
RAW,13.000,0,265,265,266,265,265,266,264.8,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.125,1,265,265,266,265,265,266,264.8,264.8,266.00,0
RAW,13.250,0,264,264,265,264,264,266,264.6,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.375,1,264,265,266,264,265,266,264.5,264.7,266.00,0
RAW,13.500,0,265,265,266,265,265,266,264.6,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.625,1,265,264,266,265,265,266,264.7,264.8,266.00,0
RAW,13.750,0,265,265,266,265,265,266,264.8,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.875,1,265,265,266,265,265,266,264.8,264.9,266.00,0
RAW,14.000,0,265,264,265,265,265,266,264.9,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.125,1,264,264,266,265,264,266,264.9,264.7,266.00,0
RAW,14.250,0,265,265,266,265,265,266,264.9,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.375,1,265,264,266,265,264,266,264.9,264.6,266.00,0
RAW,14.500,0,264,264,266,265,264,266,265.00,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.625,1,265,265,266,265,264,266,265.00,264.3,266.00,0
RAW,14.750,0,265,265,266,265,265,266,265.00,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.875,1,264,264,265,265,264,266,265.00,264.4,266.00,0
RAW,15.000,0,265,0,266,265,264,266,265.00,264.3,266.00,1
PROC,15.000,0,1,264,0.0038,0.0038,1.00000,+0.000,+0.000,5.5759,5.5759,265
RAW,15.125,1,265,0,266,265,264,266,265.00,264.2,266.00,1
RAW,15.250,0,264,0,266,265,0,266,265.00,198.2,266.00,1
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.375,1,265,262,266,265,0,266,265.00,148.6,266.00,0
RAW,15.500,0,266,264,266,265,0,266,265.00,111.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.625,1,263,264,266,265,262,266,265.00,149.1,266.00,0
RAW,15.750,0,265,10,265,265,262,266,265.00,177.3,266.00,0
PROC,15.750,0,2,254,0.0079,0.0046,1.00000,+0.000,+0.000,4.8186,5.4245,265
RAW,15.875,1,265,264,265,265,264,266,265.00,199.00,266.00,0
RAW,16.000,0,265,265,266,265,264,266,265.00,215.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.125,1,265,265,266,265,264,266,265.00,227.4,266.00,0
RAW,16.250,0,264,264,265,265,264,265,265.00,236.6,265.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.375,1,264,264,266,265,264,266,265.00,243.4,265.8,0
RAW,16.500,0,265,265,266,265,265,266,265.00,248.8,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.625,1,264,264,266,264,264,266,264.7,252.6,265.9,0
RAW,16.750,0,264,264,266,264,264,266,264.6,255.5,265.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.875,1,265,265,266,264,264,266,264.4,257.6,265.9,0
RAW,17.000,0,264,264,266,264,264,266,264.3,259.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.125,1,264,264,266,264,264,266,264.2,260.4,266.00,0
RAW,17.250,0,265,265,266,264,264,266,264.2,261.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.375,1,265,265,266,265,265,266,264.4,262.2,266.00,0
RAW,17.500,0,264,264,265,264,264,266,264.3,262.7,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.625,1,264,265,265,264,265,266,264.2,263.3,266.00,0
RAW,17.750,0,265,265,266,265,265,266,264.4,263.7,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.875,1,264,264,266,264,265,266,264.3,264.00,266.00,0
RAW,18.000,0,264,264,266,264,264,266,264.2,264.00,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.125,1,265,265,266,264,265,266,264.2,264.3,266.00,0
RAW,18.250,0,264,264,266,264,264,266,264.1,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.375,1,264,264,266,264,264,266,264.1,264.1,266.00,0
RAW,18.500,0,265,265,266,264,264,266,264.1,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.625,1,265,265,266,265,265,266,264.3,264.3,266.00,0
RAW,18.750,0,264,264,266,264,264,266,264.2,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.875,1,264,264,266,264,264,266,264.2,264.2,266.00,0
RAW,19.000,0,265,265,266,265,265,266,264.4,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.125,1,264,264,266,264,264,266,264.3,264.3,266.00,0
RAW,19.250,0,265,265,266,264,264,266,264.2,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.375,1,265,265,266,265,265,266,264.4,264.4,266.00,0
RAW,19.500,0,265,264,266,265,265,266,264.6,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.625,1,264,264,265,265,264,266,264.7,264.4,266.00,0
RAW,19.750,0,265,265,266,265,265,266,264.8,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.875,1,265,265,266,265,265,266,264.8,264.7,266.00,0
RAW,20.000,0,264,264,265,265,264,266,264.9,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.125,1,265,265,266,265,265,266,264.9,264.6,266.00,0
RAW,20.250,0,265,265,266,265,265,266,264.9,264.7,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.375,1,264,264,266,265,265,266,264.9,264.8,266.00,0
RAW,20.500,0,265,265,266,265,265,266,265.00,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.625,1,265,265,266,265,265,266,265.00,264.9,266.00,0
RAW,20.750,0,264,264,266,265,265,266,265.00,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.875,1,264,264,266,264,264,266,264.7,264.7,266.00,0
RAW,21.000,0,265,265,266,265,265,266,264.8,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.125,1,265,265,266,265,265,266,264.8,264.8,266.00,0
RAW,21.250,0,264,264,266,264,264,266,264.6,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.375,1,264,265,266,264,265,266,264.5,264.7,266.00,0
RAW,21.500,0,265,265,266,265,265,266,264.6,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.625,1,264,264,266,264,265,266,264.5,264.8,266.00,0
RAW,21.750,0,265,265,266,264,265,266,264.3,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.875,1,265,265,266,265,265,266,264.5,264.9,266.00,0
RAW,22.000,0,264,264,266,265,265,266,264.6,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.125,1,264,264,265,264,264,266,264.5,264.7,266.00,0
RAW,22.250,0,265,265,266,265,265,266,264.6,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.375,1,265,264,266,265,264,266,264.7,264.6,266.00,0
RAW,22.500,0,264,264,266,264,264,266,264.5,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.625,1,265,265,266,265,264,266,264.6,264.3,266.00,0
RAW,22.750,0,265,264,266,265,264,266,264.7,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.875,1,264,264,265,265,264,266,264.8,264.2,266.00,0
RAW,23.000,0,265,265,266,265,264,266,264.9,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.125,1,265,265,266,265,265,266,264.9,264.4,266.00,0
RAW,23.250,0,264,264,266,265,264,266,264.9,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.375,1,264,264,266,264,264,266,264.7,264.2,266.00,0
RAW,23.500,0,265,264,266,265,264,266,264.8,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.625,1,264,265,266,264,264,266,264.6,264.1,266.00,0
RAW,23.750,0,265,264,266,264,264,266,264.4,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.875,1,265,265,266,265,264,266,264.6,264.1,266.00,0
RAW,24.000,0,265,264,266,265,264,266,264.7,264.00,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.125,1,264,264,266,265,264,266,264.8,264.00,266.00,0
RAW,24.250,0,265,265,266,265,264,266,264.8,264.00,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.375,1,265,265,266,265,265,266,264.9,264.3,266.00,0
RAW,24.500,0,264,264,266,265,264,266,264.9,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.625,1,265,264,266,265,264,266,264.9,264.2,266.00,0
RAW,24.750,0,265,265,266,265,265,266,264.9,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.875,1,264,264,266,265,264,266,265.00,264.3,266.00,0
RAW,25.000,0,265,264,266,265,264,266,265.00,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.125,1,265,265,266,265,264,266,265.00,264.2,266.00,0
RAW,25.250,0,264,264,266,265,264,266,265.00,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.375,1,264,264,266,264,264,266,264.7,264.1,266.00,0
RAW,25.500,0,265,265,266,265,264,266,264.8,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.625,1,265,265,266,265,265,266,264.9,264.3,266.00,0
RAW,25.750,0,264,264,266,264,264,266,264.6,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.875,1,265,265,266,265,265,266,264.7,264.4,266.00,0
RAW,26.000,0,265,265,266,265,265,266,264.8,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.125,1,265,264,266,265,265,266,264.8,264.7,266.00,0
RAW,26.250,0,265,264,266,265,264,266,264.9,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.375,1,265,265,266,265,265,266,264.9,264.6,266.00,0
RAW,26.500,0,265,264,266,265,264,266,264.9,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.625,1,264,264,265,265,264,266,265.00,264.4,266.00,0
RAW,26.750,0,265,265,266,265,264,266,265.00,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.875,1,265,265,266,265,265,266,265.00,264.4,266.00,0
RAW,27.000,0,264,264,266,265,264,266,265.00,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.125,1,265,265,266,265,265,266,265.00,264.5,266.00,0
RAW,27.250,0,265,265,266,265,265,266,265.00,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.375,1,264,264,266,265,265,266,265.00,264.7,266.00,0
RAW,27.500,0,265,265,266,265,265,266,265.00,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.625,1,265,265,266,265,265,266,265.00,264.8,266.00,0
RAW,27.750,0,264,264,266,265,265,266,265.00,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.875,1,264,264,266,264,264,266,264.7,264.7,266.00,0
RAW,28.000,0,265,265,266,265,265,266,264.8,264.7,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.125,1,265,265,266,265,265,266,264.9,264.8,266.00,0
RAW,28.250,0,265,264,266,265,264,266,264.9,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.375,1,265,265,266,265,265,266,264.9,264.7,266.00,0
RAW,28.500,0,265,265,266,265,265,266,264.9,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.625,1,264,264,266,265,265,266,265.00,264.8,266.00,0
RAW,28.750,0,265,265,266,265,265,266,265.00,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.875,1,265,265,266,265,265,266,265.00,264.9,266.00,0
RAW,29.000,0,265,264,266,265,265,266,265.00,264.9,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.125,1,264,264,266,265,264,266,265.00,264.7,266.00,0
RAW,29.250,0,265,265,266,265,265,266,265.00,264.8,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.375,1,265,264,266,265,264,266,265.00,264.6,266.00,0
RAW,29.500,0,264,264,266,265,264,266,265.00,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.625,1,265,265,266,265,264,266,265.00,264.3,266.00,0
RAW,29.750,0,264,264,266,265,264,266,265.00,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.875,1,264,264,266,264,264,266,264.7,264.2,266.00,0
RAW,30.000,0,265,265,266,264,264,266,264.6,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.125,1,265,265,266,265,265,266,264.7,264.4,266.00,0
RAW,30.250,0,264,264,266,264,264,266,264.5,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.375,1,264,264,265,264,264,266,264.4,264.2,266.00,0
RAW,30.500,0,265,265,266,265,265,266,264.5,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.625,1,265,264,266,265,264,266,264.6,264.3,266.00,0
RAW,30.750,0,264,264,265,264,264,266,264.5,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.875,1,265,265,266,265,264,266,264.6,264.2,266.00,0
RAW,31.000,0,265,265,266,265,265,266,264.7,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.125,1,264,264,266,265,264,266,264.8,264.3,266.00,0
RAW,31.250,0,265,265,266,265,265,266,264.8,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.375,1,264,265,266,265,265,266,264.9,264.6,266.00,0
RAW,31.500,0,264,264,266,264,265,266,264.7,264.7,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.625,1,264,264,266,264,264,266,264.5,264.5,266.00,0
RAW,31.750,0,265,265,266,264,265,266,264.4,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.875,1,265,264,266,264,264,266,264.3,264.5,266.00,0
RAW,32.000,0,264,264,266,264,264,266,264.2,264.4,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.125,1,265,265,266,265,264,266,264.4,264.3,266.00,0
RAW,32.250,0,264,264,266,265,264,266,264.6,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.375,1,264,264,265,264,264,266,264.4,264.2,266.00,0
RAW,32.500,0,265,265,266,264,264,266,264.3,264.1,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.625,1,265,265,266,265,265,266,264.5,264.3,266.00,0
RAW,32.750,0,264,264,266,264,264,266,264.4,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.875,1,265,265,266,265,265,266,264.5,264.4,266.00,0
RAW,33.000,0,265,265,266,265,265,266,264.6,264.6,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.125,1,265,264,266,265,265,266,264.7,264.7,266.00,0
RAW,33.250,0,265,264,266,265,264,266,264.8,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.375,1,265,265,266,265,265,266,264.8,264.6,266.00,0
RAW,33.500,0,264,264,266,265,264,266,264.9,264.5,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.625,1,264,264,266,265,264,266,264.9,264.4,266.00,0
RAW,33.750,0,265,265,266,265,264,266,264.9,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.875,1,265,264,266,265,264,266,265.00,264.2,266.00,0
RAW,34.000,0,264,264,266,264,264,266,264.7,264.2,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.125,1,264,265,266,264,264,266,264.5,264.1,266.00,0
RAW,34.250,0,265,265,266,265,265,266,264.7,264.3,266.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.375,1,265,264,266,265,264,266,264.7,264.3,266.00,0
