# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T12:54:16.518Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,14.375,1,265,265,267,265,265,267,265.00,265.00,266.9,0
RAW,14.500,0,265,265,266,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.625,1,265,265,266,265,265,267,265.00,265.00,266.9,0
RAW,14.750,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.875,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,15.000,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.125,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,15.250,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.375,1,265,265,266,265,265,267,265.00,265.00,267.00,0
RAW,15.500,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.625,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,15.750,0,265,265,266,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.875,1,265,265,266,265,265,266,265.00,265.00,266.7,0
RAW,16.000,0,265,265,266,265,265,266,265.00,265.00,266.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.125,1,265,265,267,265,265,266,265.00,265.00,266.4,0
RAW,16.250,0,265,265,266,265,265,266,265.00,265.00,266.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.375,1,265,265,267,265,265,266,265.00,265.00,266.2,0
RAW,16.500,0,265,265,267,265,265,267,265.00,265.00,266.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.625,1,265,265,266,265,265,267,265.00,265.00,266.6,0
RAW,16.750,0,265,265,267,265,265,267,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.875,1,265,265,267,265,265,267,265.00,265.00,266.8,0
RAW,17.000,0,265,265,267,265,265,267,265.00,265.00,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.125,1,265,265,266,265,265,267,265.00,265.00,266.9,0
RAW,17.250,0,265,265,266,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.375,1,265,265,267,265,265,267,265.00,265.00,266.9,0
RAW,17.500,0,265,265,266,265,265,266,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.625,1,265,265,266,265,265,266,265.00,265.00,266.5,0
RAW,17.750,0,265,265,267,265,265,266,265.00,265.00,266.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.875,1,265,265,267,265,265,267,265.00,265.00,266.5,0
RAW,18.000,0,265,265,267,265,265,267,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.125,1,265,265,267,265,265,267,265.00,265.00,266.7,0
RAW,18.250,0,265,265,267,265,265,267,265.00,265.00,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.375,1,265,265,266,265,265,267,265.00,265.00,266.9,0
RAW,18.500,0,265,265,267,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.625,1,265,265,266,265,265,267,265.00,265.00,266.9,0
RAW,18.750,0,265,265,266,265,265,266,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.875,1,265,265,266,265,265,266,265.00,265.00,266.5,0
RAW,19.000,0,265,265,267,265,265,266,265.00,265.00,266.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.125,1,265,265,267,265,265,266,265.00,265.00,266.3,0
RAW,19.250,0,265,265,266,265,265,266,265.00,265.00,266.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.375,1,265,265,267,265,265,267,265.00,265.00,266.4,0
RAW,19.500,0,265,265,267,265,265,267,265.00,265.00,266.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.625,1,265,265,266,265,265,267,265.00,265.00,266.7,0
RAW,19.750,0,265,265,267,265,265,267,265.00,265.00,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.875,1,265,266,267,265,265,267,265.00,265.00,266.8,0
RAW,20.000,0,265,265,266,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.125,1,265,265,267,265,265,267,265.00,265.00,266.9,0
RAW,20.250,0,265,265,267,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.375,1,265,265,267,265,265,267,265.00,265.00,266.9,0
RAW,20.500,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.625,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,20.750,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,20.875,1,254,254,267,265,265,267,265.00,265.00,267.00,0
RAW,21.000,0,253,253,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.125,1,252,251,267,254,254,267,262.3,262.3,267.00,0
RAW,21.250,0,274,275,267,254,254,267,260.2,260.2,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.375,1,275,275,267,254,254,267,258.6,258.6,267.00,0
RAW,21.500,0,275,275,267,274,275,267,262.5,262.7,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.625,1,269,272,266,274,275,267,265.4,265.8,267.00,0
RAW,21.750,0,265,265,267,274,275,267,267.5,268.1,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,21.875,1,264,264,267,269,272,267,267.9,269.1,267.00,0
RAW,22.000,0,264,264,267,265,265,267,267.2,268.1,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.125,1,265,264,267,265,264,267,266.6,267.00,267.00,0
RAW,22.250,0,265,264,266,265,264,267,266.2,266.3,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,22.375,1,840,698,860,265,264,267,265.9,265.7,267.00,0
RAW,22.500,0,839,472,902,265,264,267,265.7,265.3,267.00,0
PROC,22.500,0,1,226,0.0044,0.0044,1.00000,+0.000,+0.000,5.4057,5.4057,881
RAW,22.625,1,839,499,905,839,472,860,409.00,317.00,415.2,0
RAW,22.750,0,839,558,905,839,499,902,516.5,362.5,536.9,0
PROC,22.750,0,0,59,0.00000,0.0035,1.00000,+0.000,+0.000,0.00000,4.3246,905
RAW,22.875,1,749,573,906,839,558,905,597.1,411.4,629.00,0
RAW,23.000,0,391,575,905,839,558,905,657.6,448.00,698.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.125,1,377,571,906,749,571,905,680.4,478.8,749.7,0
RAW,23.250,0,418,572,905,418,572,905,614.8,502.1,788.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.375,1,456,573,906,418,573,906,565.6,519.8,817.9,0
RAW,23.500,0,486,572,906,418,572,906,528.7,532.9,839.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.625,1,508,573,906,456,572,906,510.5,542.6,856.4,0
RAW,23.750,0,525,574,907,486,573,906,504.4,550.2,868.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,23.875,1,536,572,906,508,573,906,505.3,555.9,878.1,0
RAW,24.000,0,545,570,906,525,572,906,510.2,559.9,885.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.125,1,550,572,907,536,572,906,516.7,563.00,890.3,0
RAW,24.250,0,557,572,907,545,572,907,523.8,565.2,894.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.375,1,558,569,906,550,572,906,530.3,566.9,897.4,0
RAW,24.500,0,562,572,907,557,572,907,537.00,568.2,899.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.625,1,564,573,906,558,572,907,542.2,569.1,901.6,0
RAW,24.750,0,568,570,907,562,572,907,547.2,569.9,902.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,24.875,1,566,571,906,564,571,906,551.4,570.1,903.7,0
RAW,25.000,0,570,572,907,566,572,907,555.00,570.6,904.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.125,1,568,571,907,568,571,907,558.3,570.7,905.1,0
RAW,25.250,0,570,570,907,568,571,907,560.7,570.8,905.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.375,1,569,572,906,569,571,907,562.8,570.8,906.00,0
RAW,25.500,0,571,572,906,570,572,907,564.6,571.1,906.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.625,1,568,570,906,569,571,906,565.7,571.1,906.2,0
RAW,25.750,0,571,571,906,570,571,906,566.8,571.1,906.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,25.875,1,570,572,907,570,572,906,567.6,571.3,906.1,0
RAW,26.000,0,571,570,906,571,571,906,568.4,571.2,906.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.125,1,569,571,907,570,571,906,568.8,571.2,906.1,0
RAW,26.250,0,570,570,906,570,571,906,569.1,571.1,906.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.375,1,570,573,907,570,571,907,569.3,571.1,906.3,0
RAW,26.500,0,571,569,907,570,570,907,569.5,570.8,906.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.625,1,570,571,907,570,571,907,569.6,570.9,906.6,0
RAW,26.750,0,572,572,906,570,571,907,569.7,570.9,906.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,26.875,1,570,571,907,570,571,907,569.8,570.9,906.8,0
RAW,27.000,0,571,571,906,571,571,907,570.1,570.9,906.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.125,1,570,571,906,570,571,906,570.1,571.00,906.6,0
RAW,27.250,0,572,571,907,571,571,906,570.3,571.00,906.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.375,1,569,569,906,570,571,906,570.2,571.00,906.3,0
RAW,27.500,0,260,260,269,570,571,906,570.2,571.00,906.3,0
PROC,27.500,0,309,309,1.00000,0.2028,1.00000,+0.000,+0.000,0.00000,3.4596,587
RAW,27.625,1,264,264,268,569,569,906,569.9,570.5,906.2,0
RAW,27.750,0,264,264,268,264,264,269,493.4,493.9,746.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,27.875,1,263,263,267,264,264,268,436.1,436.4,627.2,0
RAW,28.000,0,261,261,267,263,263,268,392.8,393.00,537.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.125,1,260,259,267,263,263,267,360.3,360.5,469.8,0
RAW,28.250,0,272,275,267,263,263,267,336.00,336.2,419.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.375,1,275,275,267,263,263,267,317.8,317.9,381.1,0
RAW,28.500,0,275,275,266,272,275,267,306.3,307.1,352.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.625,1,275,275,266,275,275,267,298.5,299.1,331.2,0
RAW,28.750,0,275,275,267,275,275,267,292.6,293.1,315.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,28.875,1,275,275,267,275,275,267,288.2,288.6,303.1,0
RAW,29.000,0,275,275,267,275,275,267,284.9,285.2,294.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.125,1,275,269,266,275,275,267,282.4,282.6,287.3,0
RAW,29.250,0,270,264,267,275,275,267,280.6,280.7,282.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.375,1,266,264,267,275,269,267,279.2,277.8,278.4,0
RAW,29.500,0,265,264,267,270,264,267,276.9,274.3,275.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.625,1,265,264,267,266,264,267,274.2,271.8,273.4,0
RAW,29.750,0,265,264,267,265,264,267,271.9,269.8,271.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,29.875,1,265,265,267,265,264,267,270.2,268.4,270.6,0
RAW,30.000,0,265,265,267,265,264,267,268.9,267.3,269.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.125,1,265,265,267,265,265,267,267.9,266.7,269.00,0
RAW,30.250,0,265,265,267,265,265,267,267.2,266.3,268.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.375,1,265,265,267,265,265,267,266.6,266.00,268.1,0
RAW,30.500,0,265,265,267,265,265,267,266.2,265.7,267.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.625,1,265,265,267,265,265,267,265.9,265.5,267.6,0
RAW,30.750,0,265,265,267,265,265,267,265.7,265.4,267.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,30.875,1,265,265,267,265,265,267,265.5,265.3,267.4,0
RAW,31.000,0,265,265,267,265,265,267,265.4,265.2,267.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.125,1,265,265,267,265,265,267,265.3,265.2,267.2,0
RAW,31.250,0,265,265,267,265,265,267,265.2,265.1,267.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.375,1,265,265,267,265,265,267,265.2,265.1,267.1,0
RAW,31.500,0,265,265,267,265,265,267,265.1,265.1,267.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.625,1,265,265,267,265,265,267,265.1,265.1,267.1,0
RAW,31.750,0,265,265,267,265,265,267,265.1,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,31.875,1,265,265,267,265,265,267,265.1,265.00,267.00,0
RAW,32.000,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.125,1,265,265,266,265,265,267,265.00,265.00,267.00,0
RAW,32.250,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.375,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,32.500,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.625,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,32.750,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,32.875,1,265,265,266,265,265,267,265.00,265.00,267.00,0
RAW,33.000,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.125,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,33.250,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.375,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,33.500,0,227,260,254,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.625,1,115,114,164,265,265,267,265.00,265.00,267.00,0
RAW,33.750,0,268,268,268,265,265,267,265.00,265.00,267.00,0
PROC,33.750,0,153,154,0.9935,0.3610,1.00000,+0.000,+0.000,0.0065,2.7690,216
RAW,33.875,1,268,268,268,265,265,267,265.00,265.00,267.00,0
RAW,34.000,0,268,268,268,268,268,268,265.8,265.8,267.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.125,1,267,267,268,268,268,268,266.3,266.3,267.4,0
RAW,34.250,0,266,266,267,268,268,268,266.7,266.7,267.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.375,1,265,264,267,267,267,268,266.8,266.8,267.7,0
RAW,34.500,0,269,274,267,267,267,267,266.9,266.9,267.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.625,1,275,275,267,267,267,267,266.9,266.9,267.4,0
RAW,34.750,0,275,275,266,269,274,267,267.4,268.7,267.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.875,1,275,275,266,275,275,267,269.3,270.2,267.2,0
RAW,35.000,0,275,275,266,275,275,266,270.7,271.4,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,35.125,1,275,275,267,275,275,266,271.8,272.3,266.7,0
RAW,35.250,0,275,275,267,275,275,266,272.6,273.00,266.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,35.375,1,275,275,267,275,275,267,273.2,273.5,266.6,0
RAW,35.500,0,275,275,266,275,275,267,273.7,273.9,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,35.625,1,275,275,266,275,275,267,274.00,274.2,266.8,0
RAW,35.750,0,275,275,267,275,275,267,274.2,274.4,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,35.875,1,274,273,267,275,275,267,274.4,274.5,266.9,0
RAW,36.000,0,268,267,267,275,275,267,274.6,274.6,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,36.125,1,266,266,267,274,273,267,274.4,274.2,266.9,0
RAW,36.250,0,266,265,267,268,267,267,272.8,272.4,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,36.375,1,265,265,267,266,266,267,271.1,270.8,267.00,0
RAW,36.500,0,265,265,267,266,265,267,269.8,269.4,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,36.625,1,265,265,266,265,265,267,268.6,268.3,267.00,0
RAW,36.750,0,265,265,266,265,265,267,267.7,267.5,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,36.875,1,265,265,266,265,265,266,267.00,266.8,266.7,0
RAW,37.000,0,266,265,267,265,265,266,266.5,266.4,266.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,37.125,1,265,265,267,265,265,266,266.1,266.00,266.4,0
RAW,37.250,0,265,265,267,265,265,267,265.9,265.8,266.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,37.375,1,265,265,267,265,265,267,265.6,265.6,266.7,0
RAW,37.500,0,265,265,267,265,265,267,265.5,265.4,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,37.625,1,265,265,267,265,265,267,265.4,265.3,266.8,0
RAW,37.750,0,265,265,267,265,265,267,265.3,265.2,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,37.875,1,265,265,267,265,265,267,265.2,265.2,266.9,0
RAW,38.000,0,265,265,266,265,265,267,265.2,265.1,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,38.125,1,265,265,267,265,265,267,265.1,265.1,266.9,0
RAW,38.250,0,265,265,267,265,265,267,265.1,265.1,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,38.375,1,265,265,267,265,265,267,265.1,265.1,267.00,0
RAW,38.500,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,38.625,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,38.750,0,265,265,267,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,38.875,1,265,265,266,265,265,267,265.00,265.00,267.00,0
RAW,39.000,0,265,265,266,265,265,267,265.00,265.00,267.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,39.125,1,265,265,267,265,265,267,265.00,265.00,267.00,0
RAW,39.250,0,265,265,266,265,265,266,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,39.375,1,265,265,267,265,265,266,265.00,265.00,266.6,0
RAW,39.500,0,265,265,267,265,265,267,265.00,265.00,266.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,39.625,1,265,265,267,265,265,267,265.00,265.00,266.8,0
RAW,39.750,0,265,265,267,265,265,267,265.00,265.00,266.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,39.875,1,265,266,267,265,265,267,265.00,265.00,266.9,0
RAW,40.000,0,265,265,267,265,265,267,265.00,265.00,266.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,40.125,1,265,265,267,265,265,267,265.00,265.00,266.9,0
