# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T10:01:03.813Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,9.375,1,570,569,515,572,573,515,571.7,572.8,541.6,0
RAW,9.500,0,572,573,652,572,573,631,571.8,572.8,563.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.625,1,572,573,554,572,573,554,571.9,572.9,561.5,0
RAW,9.750,0,573,571,503,572,573,515,571.9,572.9,549.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,9.875,1,572,573,609,572,573,554,571.9,572.9,550.9,0
RAW,10.000,0,574,572,548,572,573,554,571.9,572.9,551.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.125,1,570,572,489,572,572,548,572.00,572.7,550.7,0
RAW,10.250,0,572,570,622,572,572,548,572.00,572.5,550.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.375,1,573,574,630,572,572,609,572.00,572.4,564.8,0
RAW,10.500,0,574,573,464,573,572,548,572.2,572.3,560.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.625,1,572,573,490,572,573,490,572.2,572.5,542.9,0
RAW,10.750,0,567,573,737,572,573,622,572.1,572.6,562.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,10.875,1,562,574,576,572,573,576,572.1,572.7,566.00,0
RAW,11.000,0,574,571,428,572,573,490,572.1,572.8,547.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.125,1,575,560,707,572,573,576,572.1,572.8,554.3,0
RAW,11.250,0,575,564,476,574,571,576,572.5,572.4,559.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.375,1,570,571,333,574,571,476,572.9,572.00,538.8,0
RAW,11.500,0,572,571,734,574,571,476,573.2,571.8,523.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.625,1,570,573,764,572,571,707,572.9,571.6,569.1,0
RAW,11.750,0,565,577,274,570,571,476,572.2,571.4,545.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,11.875,1,574,565,416,570,571,416,571.6,571.3,513.3,0
RAW,12.000,0,576,569,825,572,571,734,571.7,571.2,568.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.125,1,564,572,575,570,572,575,571.3,571.4,570.1,0
RAW,12.250,0,577,577,369,574,572,416,572.00,571.6,531.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.375,1,570,572,651,574,572,575,572.5,571.7,542.4,0
RAW,12.500,0,574,573,618,574,572,618,572.9,571.8,561.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.625,1,569,568,360,570,572,575,572.1,571.8,564.8,0
RAW,12.750,0,572,573,652,572,573,618,572.1,572.1,578.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,12.875,1,572,573,780,572,573,651,572.1,572.3,596.3,0
RAW,13.000,0,574,569,315,572,573,618,572.1,572.5,601.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.125,1,571,572,376,572,572,376,572.00,572.4,545.3,0
RAW,13.250,0,572,573,823,572,573,652,572.00,572.5,572.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.375,1,572,573,669,572,573,669,572.00,572.6,596.2,0
RAW,13.500,0,571,568,278,572,572,376,572.00,572.5,541.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.625,1,572,573,557,572,573,557,572.00,572.6,545.1,0
RAW,13.750,0,574,572,748,572,573,669,572.00,572.7,576.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,13.875,1,569,571,443,572,572,557,572.00,572.5,571.3,0
RAW,14.000,0,574,572,529,572,572,529,572.00,572.4,560.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.125,1,572,577,759,572,572,557,572.00,572.3,559.8,0
RAW,14.250,0,575,572,440,574,572,529,572.5,572.2,552.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.375,1,570,571,347,572,572,443,572.4,572.2,524.8,0
RAW,14.500,0,572,570,657,572,572,529,572.3,572.1,525.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.625,1,571,572,690,572,572,657,572.2,572.1,558.7,0
RAW,14.750,0,573,571,381,572,571,440,572.2,571.8,529.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,14.875,1,570,572,428,571,571,428,571.9,571.6,503.7,0
RAW,15.000,0,573,573,742,572,572,657,571.9,571.7,542.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.125,1,572,574,607,572,572,607,571.9,571.8,558.3,0
RAW,15.250,0,574,572,387,573,572,428,572.2,571.8,525.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.375,1,571,572,573,572,572,573,572.1,571.9,537.5,0
RAW,15.500,0,569,565,627,572,572,607,572.1,571.9,554.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.625,1,569,572,450,571,572,573,571.8,571.9,559.4,0
RAW,15.750,0,573,575,574,571,572,573,571.6,571.9,562.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,15.875,1,573,575,685,571,572,574,571.5,572.00,565.6,0
RAW,16.000,0,573,572,430,573,572,574,571.9,572.00,567.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.125,1,572,572,415,573,572,450,572.1,572.00,538.3,0
RAW,16.250,0,573,572,724,573,572,574,572.4,572.00,547.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.375,1,570,571,659,573,572,659,572.5,572.00,575.2,0
RAW,16.500,0,572,569,366,572,572,430,572.4,572.00,538.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.625,1,572,574,513,572,572,513,572.3,572.00,532.4,0
RAW,16.750,0,576,575,723,572,572,659,572.2,572.00,564.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,16.875,1,573,572,540,572,572,540,572.2,572.00,558.00,0
RAW,17.000,0,572,572,477,572,572,513,572.1,572.00,546.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.125,1,577,564,652,573,572,540,572.3,572.00,545.1,0
RAW,17.250,0,576,569,552,576,572,552,573.3,572.00,546.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.375,1,569,574,436,573,572,540,573.2,572.00,545.1,0
RAW,17.500,0,573,576,664,573,572,552,573.1,572.00,546.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.625,1,573,575,699,573,574,652,573.1,572.5,573.1,0
RAW,17.750,0,573,574,399,573,574,552,573.1,572.9,567.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,17.875,1,571,573,449,573,574,449,573.1,573.2,538.1,0
RAW,18.000,0,573,574,750,573,574,664,573.00,573.4,569.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.125,1,572,571,614,573,574,614,573.00,573.5,580.7,0
RAW,18.250,0,573,572,403,573,573,449,573.00,573.4,547.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.375,1,570,573,582,572,573,582,572.8,573.3,556.3,0
RAW,18.500,0,573,572,647,573,572,614,572.8,573.00,570.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.625,1,571,570,467,572,572,582,572.6,572.7,573.6,0
RAW,18.750,0,572,570,575,572,572,575,572.5,572.5,573.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,18.875,1,571,574,692,571,572,582,572.1,572.4,575.9,0
RAW,19.000,0,573,571,448,572,571,575,572.1,572.1,575.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,19.125,1,571,572,429,571,571,467,571.8,571.8,548.5,0
RAW,19.250,0,573,573,738,572,572,575,571.9,571.8,555.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
# Stopped  : 2026-05-21T10:01:18.121Z
# Total lines: 161
