 RAW,42.375,0,290,253,506,290,253,506,498.2,363.7,500.7,0
 RAW,42.500,1,978,628,973,611,460,801,526.4,387.8,575.8,0
 RAW,42.625,0,439,295,100,439,295,506,504.6,364.6,558.3,0
 RAW,42.750,1,100,120,183,290,253,183,450.9,336.7,464.5,0
 RAW,42.875,0,816,555,990,439,295,506,447.9,326.3,474.9,0
 RAW,43.000,1,729,481,547,729,481,547,518.2,364.9,492.9,0
 RAW,43.125,0,91,94,69,439,295,183,498.4,347.5,415.4,0
 RAW,43.250,1,610,478,981,610,478,547,526.3,380.1,448.3,0
 RAW,43.375,0,915,607,839,729,481,839,577.0,405.3,546.0,0
 RAW,43.500,1,262,190,61,610,478,547,585.2,423.5,546.2,0
 RAW,43.625,0,250,236,469,262,236,469,504.4,376.6,526.9,0
 PROC,43.625,0,81,47,1.7234,1.4765,1.0000,+0.00,+0.00,-0.5312,-0.3565,536
 RAW,43.750,1,975,690,990,610,478,839,530.8,402.0,604.9,0
 RAW,43.875,0,452,315,59,452,315,469,511.1,380.2,571.0,0
 RAW,44.000,1,89,111,154,262,236,154,448.8,344.2,466.7,0
 RAW,44.125,0,812,580,1000,452,315,469,449.6,336.9,467.3,0
 RAW,44.250,1,744,524,524,744,524,524,523.2,383.7,481.5,0
 RAW,44.375,0,66,80,64,452,315,154,505.4,366.5,399.6,0
 RAW,44.500,1,574,449,988,574,449,524,522.6,387.1,430.7,0
 RAW,44.625,0,938,693,871,744,524,871,577.9,421.3,540.8,0
 RAW,44.750,1,226,201,54,574,449,524,576.9,428.3,536.6,0
 RAW,44.875,0,212,208,419,226,208,419,489.2,373.2,507.2,0
 PROC,44.875,0,87,55,1.5818,1.4976,1.0000,+0.00,+0.00,-0.4507,-0.3753,521
 RAW,45.000,1,982,685,979,574,449,871,510.4,392.1,598.1,0
 RAW,45.125,0,438,337,56,438,337,419,492.3,378.4,553.4,0
 RAW,45.250,1,64,91,132,226,208,132,425.7,335.8,448.0,0
 RAW,45.375,0,817,572,1000,438,337,419,428.8,336.1,440.8,0
 RAW,45.500,1,792,575,601,792,572,601,519.6,395.1,480.8,0
 RAW,45.625,0,58,106,60,438,337,132,499.2,380.5,393.6,0
 RAW,45.750,1,525,427,963,525,427,601,505.6,392.2,445.5,0
 RAW,45.875,0,957,697,910,792,572,910,577.2,437.1,561.6,0
 PROC,45.875,0,72,45,1.6000,1.5181,1.0000,+0.00,+0.00,-0.4615,-0.3926,503
 RAW,46.000,1,257,242,58,525,427,601,564.2,434.6,571.4,0
 RAW,46.125,0,181,177,348,257,242,348,487.4,386.4,515.6,0
 PROC,46.125,0,77,48,1.6042,1.5353,1.0000,+0.00,+0.00,-0.4640,-0.4069,543
 RAW,46.250,1,981,677,995,525,427,910,496.8,396.6,614.2,0
 RAW,46.375,0,491,357,99,491,357,348,495.3,386.7,547.6,0
 RAW,46.500,1,63,86,112,257,242,112,435.8,350.5,438.7,0
 RAW,46.625,0,791,565,1000,491,357,348,449.6,352.1,416.0,0
 RAW,46.750,1,816,614,641,791,565,641,534.9,405.4,472.3,0
 RAW,46.875,0,67,130,51,491,357,112,523.9,393.3,382.2,0
 RAW,47.000,1,487,398,905,487,398,641,514.7,394.4,446.9,0
 RAW,47.125,0,960,701,930,791,565,905,583.8,437.1,561.4,0
 PROC,47.125,0,69,43,1.6047,1.5492,1.0000,+0.00,+0.00,-0.4643,-0.4183,503
 RAW,47.250,1,279,251,65,487,398,641,559.6,427.3,581.3,0
 RAW,47.375,0,164,165,325,279,251,325,489.4,383.2,517.2,0
 PROC,47.375,0,70,44,1.5909,1.5575,1.0000,+0.00,+0.00,-0.4561,-0.4259,549
 RAW,47.500,1,973,659,991,487,398,905,488.8,386.9,614.2,0
 RAW,47.625,0,517,398,161,517,398,325,495.9,389.7,541.9,0
 RAW,47.750,1,61,77,103,279,251,161,441.7,355.0,446.7,0
 RAW,47.875,0,802,565,999,517,398,325,460.5,365.8,416.2,0
 RAW,48.000,1,816,624,644,802,565,644,545.9,415.6,473.2,0
 RAW,48.125,0,61,133,54,517,398,161,538.7,411.2,395.1,0
 RAW,48.250,1,509,423,919,509,423,644,531.2,414.1,457.4,0
 RAW,48.375,0,969,765,935,802,565,919,598.9,451.9,572.8,0
 RAW,48.500,1,235,262,60,509,423,644,576.4,444.6,590.6,0
 RAW,48.625,0,169,171,327,235,262,327,491.1,399.0,524.7,0
 PROC,48.625,0,85,46,1.8478,1.6156,1.0000,+0.00,+0.00,-0.5954,-0.4598,557
 RAW,48.750,1,984,719,1000,509,423,919,495.6,405.0,623.3,0
 RAW,48.875,0,495,416,104,495,416,327,495.4,407.7,549.2,0
 RAW,49.000,1,56,80,109,235,262,109,430.3,371.3,439.1,0
 RAW,49.125,0,843,611,1003,495,416,327,446.5,382.5,411.1,0
 RAW,49.250,1,827,677,652,827,611,652,541.6,439.6,471.3,0
 RAW,49.375,0,59,142,52,495,416,109,530.0,433.7,380.7,0
 RAW,49.500,1,508,433,916,508,433,652,524.5,433.5,448.6,0
 RAW,49.625,0,967,796,938,827,611,916,600.1,477.9,565.4,0
 PROC,49.625,0,76,44,1.7273,1.6379,1.0000,+0.00,+0.00,-0.5333,-0.4745,506
 RAW,49.750,1,211,261,57,508,433,652,577.1,466.7,587.1,0
 RAW,49.875,0,167,173,325,211,261,325,485.6,415.3,521.5,0
 PROC,49.875,0,92,51,1.8039,1.6711,1.0000,+0.00,+0.00,-0.5734,-0.4943,554
 RAW,50.000,1,981,687,998,508,433,916,491.2,419.7,620.2,0
 RAW,50.125,0,506,365,117,506,365,325,494.9,406.0,546.4,0
 RAW,50.250,1,58,91,104,211,261,117,423.9,369.8,439.0,0
 RAW,50.375,0,793,559,999,506,365,325,444.4,368.6,410.5,0
 RAW,50.500,1,836,578,673,793,559,673,531.6,416.2,476.1,0
 RAW,50.625,0,92,126,57,506,365,117,525.2,403.4,386.4,0
 RAW,50.750,1,431,354,770,431,354,673,501.6,391.0,458.0,0
 RAW,50.875,0,964,652,945,793,559,770,574.5,433.0,536.0,0
 PROC,50.875,0,73,42,1.7381,1.6845,1.0000,+0.00,+0.00,-0.5391,-0.5033,497
 RAW,51.000,1,326,242,62,431,354,673,538.6,413.3,570.3,0
 RAW,51.125,0,141,149,271,326,242,271,485.5,370.5,495.4,0
 PROC,51.125,0,53,43,1.2326,1.5941,1.0000,+0.00,+0.00,-0.2083,-0.4443,532
 RAW,51.250,1,904,585,991,431,354,770,471.8,366.3,564.1,0
 RAW,51.375,0,608,396,337,608,396,337,505.9,373.8,507.3,0
 RAW,51.500,1,67,84,101,326,242,271,460.9,340.8,448.2,0
 RAW,51.625,0,661,482,985,608,396,337,497.7,354.6,420.4,0
 RAW,51.750,1,842,546,751,661,482,751,538.5,386.5,503.1,0
 RAW,51.875,0,193,146,62,608,396,337,555.9,388.8,461.6,0
 RAW,52.000,1,382,310,623,382,310,623,512.4,369.1,501.9,0
 RAW,52.125,0,937,592,936,661,482,751,549.6,397.3,564.2,0
 RAW,52.250,1,364,229,70,382,310,623,507.7,375.5,578.9,0
 RAW,52.375,0,135,145,250,364,229,250,471.8,338.9,496.7,0
 RAW,52.500,1,845,549,982,382,310,623,449.3,331.7,528.3,0
 RAW,52.625,0,598,370,365,598,370,365,486.5,341.2,487.4,0
 RAW,52.750,1,69,90,105,364,229,250,455.9,313.2,428.1,0
 RAW,52.875,0,684,484,988,598,370,365,491.4,327.4,412.3,0
 RAW,53.000,1,832,523,720,684,484,720,539.5,366.5,489.2,0
 RAW,53.125,0,132,124,56,598,370,365,554.2,367.4,458.2,0
 RAW,53.250,1,439,346,797,439,346,720,525.4,362.1,523.6,0
 RAW,53.375,0,961,611,933,684,484,797,565.0,392.5,592.0,0
 RAW,53.500,1,330,214,64,439,346,720,533.5,380.9,624.0,0
 RAW,53.625,0,165,158,307,330,214,307,482.6,339.2,544.7,0
 PROC,53.625,0,51,41,1.2439,1.5241,1.0000,+0.00,+0.00,-0.2174,-0.3989,583
 RAW,53.750,1,929,568,987,439,346,797,471.7,340.9,607.8,0
 RAW,53.875,0,567,343,252,567,343,307,495.5,341.4,532.6,0
 RAW,54.000,1,66,100,117,330,214,252,454.2,309.6,462.5,0
 RAW,54.125,0,715,483,992,567,343,307,482.4,317.9,423.6,0
 RAW,54.250,1,811,495,700,715,483,700,540.5,359.2,492.7,0
 RAW,54.375,0,149,120,61,567,343,252,547.1,355.1,432.5,0
 RAW,54.500,1,439,346,777,439,346,700,520.1,352.9,499.4,0
 RAW,54.625,0,950,578,921,715,483,777,568.8,385.4,568.8,0
 RAW,54.750,1,327,210,67,439,346,700,536.4,375.5,601.6,0
 RAW,54.875,0,167,168,316,327,210,316,484.0,334.2,530.2,0
 PROC,54.875,0,52,41,1.2683,1.4729,1.0000,+0.00,+0.00,-0.2366,-0.3664,565
 RAW,55.000,1,937,562,984,439,346,777,472.8,337.1,591.9,0
 RAW,55.125,0,530,314,169,530,314,316,487.1,331.3,522.9,0
 RAW,55.250,1,81,82,122,327,210,169,447.1,301.0,434.4,0
 RAW,55.375,0,754,497,997,530,314,316,467.8,304.3,404.8,0
 RAW,55.500,1,815,502,641,754,497,641,539.3,352.4,463.9,0
 RAW,55.625,0,97,106,56,530,314,169,537.0,342.8,390.2,0
 RAW,55.750,1,493,373,890,493,373,641,526.0,350.4,452.9,0
 RAW,55.875,0,946,579,900,754,497,890,583.0,387.0,562.1,0
 RAW,56.000,1,308,199,54,493,373,641,560.5,383.5,581.9,0
 RAW,56.125,0,179,173,342,308,199,342,497.4,337.4,521.9,0
 PROC,56.125,0,63,46,1.3696,1.4522,1.0000,+0.00,+0.00,-0.3119,-0.3555,551
 RAW,56.250,1,959,576,979,493,373,890,496.3,346.3,613.9,0
 RAW,56.375,0,510,307,131,510,307,342,499.7,336.5,545.9,0
 RAW,56.500,1,67,86,134,308,199,134,451.8,302.1,443.0,0
 RAW,56.625,0,777,500,993,510,307,342,466.3,303.3,417.7,0
 RAW,56.750,1,798,483,611,777,483,611,544.0,348.2,466.0,0
 RAW,56.875,0,91,103,74,510,307,134,535.5,337.9,383.0,0
 RAW,57.000,1,521,390,919,521,390,611,531.9,351.0,440.0,0
 RAW,57.125,0,938,573,891,777,483,891,593.2,384.0,552.8,0
 RAW,57.250,1,292,196,57,521,390,611,575.1,385.5,567.3,0
 RAW,57.375,0,196,194,384,292,196,384,504.3,338.1,521.5,0
 PROC,57.375,0,71,47,1.5106,1.4639,1.0000,+0.00,+0.00,-0.4068,-0.3658,544
 RAW,57.500,1,960,586,973,521,390,891,508.5,351.1,613.9,0
 RAW,57.625,0,487,288,110,487,288,384,503.1,335.3,556.4,0
 RAW,57.750,1,94,109,136,292,196,136,450.3,300.5,451.3,0
 RAW,57.875,0,775,497,993,487,288,384,459.5,297.4,434.5,0
 RAW,58.000,1,774,489,586,774,489,586,538.1,345.3,472.4,0
 RAW,58.125,0,102,100,67,487,288,136,525.3,331.0,388.3,0
 RAW,58.250,1,524,392,890,524,392,586,525.0,346.2,437.7,0
 RAW,58.375,0,928,558,867,774,489,867,587.3,381.9,545.0,0
 RAW,58.500,1,286,183,59,524,392,586,571.4,384.4,555.3,0
 RAW,58.625,0,222,203,407,286,203,407,500.1,339.1,518.2,0
 PROC,58.625,0,71,45,1.5778,1.4867,1.0000,+0.00,+0.00,-0.4483,-0.3823,536
 RAW,58.750,1,941,570,983,524,392,867,506.1,352.3,605.4,0
 RAW,58.875,0,480,279,134,480,279,407,499.5,334.0,555.8,0
 RAW,59.000,1,82,111,157,286,203,157,446.2,301.2,456.1,0
 RAW,59.125,0,806,525,992,480,279,407,454.6,295.7,443.8,0
 RAW,59.250,1,747,467,550,747,467,550,527.7,338.5,470.4,0
 RAW,59.375,0,61,88,61,480,279,157,515.8,323.6,392.0,0
 RAW,59.500,1,630,525,999,630,467,550,544.3,359.5,431.5,0
 RAW,59.625,0,975,934,924,747,525,924,595.0,400.9,554.6,0
 PROC,59.625,0,51,41,1.2439,1.4381,1.0000,+0.00,+0.00,-0.2174,-0.3493,492
 RAW,59.750,1,55,199,41,630,467,550,603.8,417.4,553.5,0
 RAW,59.875,0,207,205,370,207,205,370,504.6,364.3,507.6,0
 PROC,59.875,0,99,53,1.8679,1.5241,1.0000,+0.00,+0.00,-0.6053,-0.4005,530
 RAW,60.000,1,990,985,1010,630,525,924,535.9,404.5,611.7,0
 RAW,60.125,0,341,436,51,341,436,370,487.2,412.4,551.3,0
 RAW,60.250,1,61,82,121,207,205,121,417.1,360.5,443.7,0
 RAW,60.375,0,981,883,1015,341,436,370,398.1,379.4,425.3,1
 RAW,60.500,1,767,790,592,767,790,592,490.3,482.0,467.0,0
 RAW,60.625,0,47,50,37,341,436,121,453.0,470.5,380.5,0
 RAW,60.750,1,705,601,1006,705,601,592,516.0,503.1,433.4,0
 RAW,60.875,0,957,931,919,767,790,919,578.7,574.9,554.8,0
 PROC,60.875,0,63,71,0.8873,1.3967,1.0000,+0.00,+0.00,0.1194,-0.2965,493
 RAW,61.000,1,56,158,41,705,601,592,610.3,581.4,564.1,0
 RAW,61.125,0,226,222,410,226,222,410,514.2,491.5,525.6,0
 PROC,61.125,0,96,90,1.0667,1.3307,1.0000,+0.00,+0.00,-0.0645,-0.2501,544
 RAW,61.250,1,996,983,1008,705,601,919,561.9,518.9,623.9,0
 RAW,61.375,0,320,422,53,320,422,410,501.4,494.7,570.4,0
 RAW,61.500,1,64,83,118,226,222,118,432.6,426.5,457.3,0
 RAW,61.625,0,981,901,1015,320,422,410,404.4,425.4,445.5,1
 RAW,61.750,1,748,764,547,748,764,547,490.3,510.0,470.9,0
 RAW,61.875,0,53,51,41,320,422,118,447.7,488.0,382.7,0
 RAW,62.000,1,736,615,1006,736,615,547,519.8,519.8,423.7,0
 RAW,62.125,0,953,936,909,748,764,909,576.9,580.8,545.1,0
 PROC,62.125,0,57,61,0.9344,1.2515,1.0000,+0.00,+0.00,0.0678,-0.1865,484
 RAW,62.250,1,56,150,34,736,615,547,616.6,589.4,545.5,0
 RAW,62.375,0,251,249,454,251,249,454,525.2,504.3,522.7,0
 PROC,62.375,0,91,85,1.0706,1.2153,1.0000,+0.00,+0.00,-0.0682,-0.1629,533
 RAW,62.500,1,993,978,1002,736,615,909,577.9,532.0,619.2,0
 RAW,62.625,0,302,409,52,302,409,454,508.9,501.2,577.9,0
 RAW,62.750,1,68,87,124,251,249,124,444.5,438.2,464.4,0
 RAW,62.875,0,982,911,1011,302,409,454,408.8,430.9,461.8,0
 RAW,63.000,1,717,741,501,717,741,501,485.9,508.4,471.6,0
 RAW,63.125,0,54,56,48,302,409,124,439.9,483.6,384.7,0
 RAW,63.250,1,750,623,1010,717,623,501,509.2,518.4,413.8,0
 RAW,63.375,0,948,926,905,750,741,905,569.4,574.1,536.6,0
 PROC,63.375,0,60,56,1.0714,1.1865,1.0000,+0.00,+0.00,-0.0690,-0.1441,474
 RAW,63.500,1,53,145,38,717,623,501,606.3,586.3,527.7,0
 RAW,63.625,0,271,268,506,271,268,506,522.5,506.7,522.3,0
 PROC,63.625,0,84,80,1.0500,1.1592,1.0000,+0.00,+0.00,-0.0488,-0.1250,524
 RAW,63.750,1,990,976,997,750,623,905,579.4,535.8,618.0,0
 RAW,63.875,0,289,400,51,289,400,506,506.8,501.8,590.0,0
 RAW,64.000,1,66,89,132,271,268,132,447.8,443.4,475.5,0
 RAW,64.125,0,984,922,1015,289,400,506,408.1,432.5,483.1,1
 RAW,64.250,1,695,727,471,695,727,471,479.8,506.2,480.1,0
 RAW,64.375,0,55,58,52,289,400,132,432.1,479.6,393.1,0
 RAW,64.500,1,762,633,1012,695,633,471,497.8,518.0,412.5,0
 RAW,64.625,0,939,923,894,762,727,894,563.9,570.2,532.9,0
 PROC,64.625,0,66,53,1.2453,1.1764,1.0000,+0.00,+0.00,-0.2185,-0.1437,472
 RAW,64.750,1,53,129,38,695,633,471,596.7,585.9,517.4,0
 RAW,64.875,0,288,279,527,288,279,527,519.5,509.2,519.8,0
 PROC,64.875,0,77,76,1.0132,1.1438,1.0000,+0.00,+0.00,-0.0131,-0.1176,518
 RAW,65.000,1,991,978,997,762,633,894,580.1,540.1,613.4,0
 RAW,65.125,0,277,388,47,288,388,527,507.1,502.1,591.8,0
 RAW,65.250,1,69,91,139,277,279,139,449.6,446.3,478.6,0
 RAW,65.375,0,984,925,1012,288,388,527,409.2,431.7,490.7,0
 RAW,65.500,1,692,721,464,692,721,464,479.9,504.1,484.0,0
 RAW,65.625,0,54,56,49,277,388,139,429.2,475.0,397.8,0
 RAW,65.750,1,772,640,1014,692,640,464,494.9,516.3,414.3,0
 RAW,65.875,0,935,926,885,772,721,885,564.2,567.5,532.0,0
 PROC,65.875,0,70,51,1.3725,1.1895,1.0000,+0.00,+0.00,-0.3140,-0.1569,472
 RAW,66.000,1,53,129,37,692,640,464,596.1,585.6,515.0,0
 RAW,66.125,0,292,282,530,292,282,530,520.1,509.7,518.7,0
 PROC,66.125,0,76,76,1.0000,1.1516,1.0000,+0.00,+0.00,-0.0000,-0.1255,516
 RAW,66.250,1,991,976,1000,772,640,885,583.1,542.3,610.3,0
 RAW,66.375,0,275,386,48,292,386,530,510.3,503.2,590.2,0
 RAW,66.500,1,72,88,135,275,282,135,451.5,447.9,476.4,0
 RAW,66.625,0,983,925,1015,292,386,530,411.6,432.4,489.8,1
 RAW,66.750,1,691,721,464,691,721,464,481.5,504.6,483.4,0
 RAW,66.875,0,56,56,51,275,386,135,429.8,474.9,396.3,0
 RAW,67.000,1,781,646,1013,691,646,464,495.1,517.7,413.2,0
 RAW,67.125,0,946,925,892,781,721,892,566.6,568.5,532.9,0
 PROC,67.125,0,71,51,1.3922,1.1997,1.0000,+0.00,+0.00,-0.3279,-0.1660,472
 RAW,67.250,1,55,132,32,691,646,464,597.7,587.9,515.7,0
 RAW,67.375,0,279,271,508,279,271,508,518.0,508.7,513.8,0
 PROC,67.375,0,79,79,1.0000,1.1598,1.0000,+0.00,+0.00,-0.0000,-0.1328,514
 RAW,67.500,1,994,976,999,781,646,892,583.8,543.0,608.3,0
 RAW,67.625,0,290,398,50,290,398,508,510.3,506.8,583.2,0
 RAW,67.750,1,64,87,130,279,271,130,452.5,447.8,469.9,0
 RAW,67.875,0,982,914,1017,290,398,508,411.9,435.4,479.4,1
 RAW,68.000,1,723,744,503,723,744,503,489.7,512.5,485.3,0
 RAW,68.125,0,54,56,49,290,398,130,439.7,483.9,396.5,0
 RAW,68.250,1,743,622,1009,723,622,503,510.6,518.4,423.1,0
 RAW,68.375,0,949,929,905,743,744,905,568.7,574.8,543.6,0
 PROC,68.375,1,58,56,1.0357,1.1350,1.3582,+0.00,+0.00,0.2694,-0.0523,483
 RAW,68.500,1,53,151,38,723,622,503,607.2,586.6,533.4,0
 RAW,68.625,0,254,248,465,254,248,465,518.9,502.0,516.3,0
 PROC,68.625,1,89,85,1.0471,1.1174,1.3582,-22.91,-4.58,0.2587,0.0099,524
 RAW,68.750,1,993,977,999,743,622,905,575.0,532.0,613.5,0
 RAW,68.875,0,304,416,55,304,416,465,507.2,503.0,576.4,0
 RAW,69.000,1,62,86,124,254,248,124,443.9,439.2,463.3,0
 RAW,69.125,0,982,886,1013,304,416,465,408.9,433.4,463.7,0
 RAW,69.250,1,738,755,537,738,755,537,491.2,513.8,482.0,0
 RAW,69.375,0,53,53,42,304,416,124,444.4,489.4,392.5,0
 RAW,69.500,1,720,603,1003,720,603,537,513.3,517.8,428.6,0
 RAW,69.625,0,954,935,909,738,755,909,569.5,577.1,548.7,0
 PROC,69.625,1,56,60,0.9333,1.0806,1.3582,-31.28,-9.92,0.3708,0.0821,488
 RAW,69.750,1,57,173,42,720,603,537,607.1,583.6,545.8,0
 RAW,69.875,0,231,221,408,231,221,408,513.1,492.9,511.3,0
 PROC,69.875,1,94,91,1.0330,1.0711,1.3582,-23.95,-12.73,0.2720,0.1201,528
 RAW,70.000,1,995,981,1009,720,603,909,564.8,520.4,610.8,0
 RAW,70.125,0,338,436,56,338,436,408,508.1,499.3,560.1,0
 RAW,70.250,1,65,87,110,231,221,110,438.8,429.7,447.6,0
 RAW,70.375,0,980,878,1011,338,436,408,413.6,431.3,437.7,0
 RAW,70.500,1,783,792,605,783,792,605,506.0,521.5,479.5,0
 RAW,70.625,0,50,46,35,338,436,110,464.0,500.1,387.1,0
 RAW,70.750,1,674,578,1005,674,578,605,516.5,519.6,441.6,0
 RAW,70.875,0,969,942,928,783,792,928,583.1,587.7,563.2,0
 PROC,70.875,1,67,68,0.9853,1.0539,1.3582,-27.46,-15.67,0.3182,0.1597,502
 RAW,71.000,1,54,182,38,674,578,605,605.8,585.3,573.6,0
 RAW,71.125,0,182,192,349,182,192,349,499.9,486.9,517.5,0
 PROC,71.125,1,106,99,1.0707,1.0573,1.3582,-21.17,-16.77,0.2367,0.1751,545
 RAW,71.250,1,991,981,1010,674,578,928,543.4,509.7,620.1,0
 RAW,71.375,0,373,458,54,373,458,349,500.8,496.8,552.3,0
 RAW,71.500,1,54,82,105,182,192,105,421.1,420.6,440.5,0
 RAW,71.625,0,983,851,1019,373,458,349,409.1,429.9,417.6,1
 RAW,71.750,1,836,835,671,836,835,671,515.8,531.2,481.0,0
 RAW,71.875,0,54,55,44,373,458,105,480.1,512.9,387.0,0
 RAW,72.000,1,618,541,995,618,541,671,514.6,519.9,458.0,0
 RAW,72.125,0,981,940,947,836,835,947,594.9,598.7,580.2,0
 PROC,72.125,1,80,79,1.0127,1.0483,1.3582,-25.44,-18.51,0.2915,0.1984,518
 RAW,72.250,1,58,220,42,618,541,671,600.7,584.3,602.9,0
 RAW,72.375,0,122,138,247,122,220,247,481.0,493.2,513.9,0
 PROC,72.375,1,119,91,1.3077,1.1002,1.3582,-3.72,-15.55,0.0379,0.1663,557
 RAW,72.500,1,987,981,1006,618,541,947,515.3,505.2,622.2,0
 RAW,72.625,0,443,513,95,443,513,247,497.2,507.1,528.4,0
 RAW,72.750,1,51,67,87,122,220,95,403.4,435.3,420.1,0
 RAW,72.875,0,981,804,1016,443,513,247,413.3,454.8,376.8,1
 RAW,73.000,1,888,871,773,888,804,773,532.0,542.1,475.8,0
 RAW,73.125,0,52,48,33,443,513,95,509.7,534.8,380.6,0
 RAW,73.250,1,504,451,861,504,451,773,508.3,513.8,478.7,0
 RAW,73.375,0,981,963,971,888,804,861,603.2,586.4,574.3,0
 PROC,73.375,1,95,73,1.3014,1.1404,1.3582,-4.18,-13.28,0.0427,0.1416,526
 RAW,73.500,1,117,273,51,504,451,773,578.4,552.5,624.0,0
 RAW,73.625,0,119,133,213,119,273,213,463.6,482.7,521.2,0
 PROC,73.625,1,115,70,1.6429,1.2409,1.3582,+20.96,-6.43,-0.1897,0.0753,572
 RAW,73.750,1,986,984,1010,504,451,861,473.7,474.7,606.2,0
 RAW,73.875,0,538,595,239,538,595,239,489.8,504.8,514.4,0
 RAW,74.000,1,55,64,71,119,273,213,397.1,446.9,439.0,0
 RAW,74.125,0,913,739,1016,538,595,239,432.3,483.9,389.0,1
 RAW,74.250,1,919,904,839,913,739,839,552.5,547.7,501.5,0
 RAW,74.375,0,54,71,34,538,595,239,548.9,559.5,435.9,0
 RAW,74.500,1,398,366,689,398,366,689,511.1,511.1,499.2,0
 RAW,74.625,0,990,972,987,913,739,839,611.6,568.1,584.1,0
 PROC,74.625,1,100,57,1.7544,1.3436,1.3582,+29.17,+0.69,-0.2546,0.0093,541
 RAW,74.750,1,201,332,38,398,366,689,558.2,517.6,610.3,0
 RAW,74.875,0,103,116,179,201,332,179,468.9,471.2,502.5,0
 PROC,74.875,1,90,46,1.9565,1.4662,1.3582,+44.05,+9.36,-0.3610,-0.0647,556
 RAW,75.000,1,984,964,1014,398,366,689,451.2,444.9,549.1,0
 RAW,75.125,0,629,673,380,629,673,380,495.6,501.9,506.8,0
 PROC,75.125,1,44,57,0.7719,1.3273,1.3582,-43.17,-1.14,0.5505,0.0583,527
 RAW,75.250,1,54,58,55,201,332,179,422.0,459.4,424.9,0
 RAW,75.375,0,809,670,1015,629,670,380,473.7,512.1,413.7,1
 PROC,75.375,1,52,53,0.9811,1.2581,1.3582,-27.76,-6.47,0.3224,0.1111,418
 RAW,75.500,1,933,918,875,809,673,875,557.5,552.3,529.0,0
 RAW,75.625,0,53,121,37,629,670,380,575.4,581.7,491.7,0
 RAW,75.750,1,285,279,521,285,279,521,502.8,506.0,499.1,0
 RAW,75.875,0,992,975,1000,809,670,875,579.4,547.0,593.0,0
 PROC,75.875,1,77,41,1.8780,1.3821,1.3582,+38.27,+2.48,-0.3213,0.0246,546
 RAW,76.000,1,294,401,51,294,401,521,508.0,510.5,575.0,0
 RAW,76.125,0,66,90,122,285,279,122,452.3,452.6,461.8,0
 PROC,76.125,1,56,58,0.9655,1.2988,1.3582,-28.91,-3.80,0.3380,0.0873,518
 RAW,76.250,1,982,913,1013,294,401,521,412.7,439.7,476.6,0
 RAW,76.375,0,738,754,538,738,754,538,494.0,518.3,491.9,0
 PROC,76.375,1,82,79,1.0380,1.2466,1.3582,-23.58,-7.75,0.2673,0.1233,483
 RAW,76.500,1,55,50,48,294,401,122,444.0,489.0,399.5,0
 RAW,76.625,0,720,608,1006,720,608,538,513.0,518.7,434.1,0
 RAW,76.750,1,959,939,919,738,754,919,569.3,577.5,555.3,0
 RAW,76.875,0,57,163,36,720,608,538,606.9,585.2,551.0,0
 RAW,77.000,1,214,216,397,214,216,397,508.7,492.9,512.5,0
 RAW,77.125,0,995,984,1012,720,608,919,561.5,521.7,614.1,0
 RAW,77.250,1,362,452,53,362,452,397,511.6,504.2,559.8,0
 RAW,77.375,0,57,76,106,214,216,106,437.2,432.2,446.4,0
 PROC,77.375,1,74,72,1.0278,1.2028,1.3582,-24.33,-11.07,0.2770,0.1540,502
 RAW,77.500,1,986,857,1020,362,452,397,418.4,437.1,434.0,1
 RAW,77.625,0,833,828,669,833,828,669,522.1,534.9,492.8,0
 PROC,77.625,1,104,97,1.0722,1.1767,1.3582,-21.06,-13.07,0.2354,0.1703,463
 RAW,77.750,1,58,56,40,362,452,106,482.1,514.1,396.1,0
 RAW,77.875,0,611,536,996,611,536,669,514.3,519.6,464.3,0
 RAW,78.000,1,978,956,952,833,828,952,594.0,596.7,586.2,0
 RAW,78.125,0,67,226,43,611,536,669,598.2,581.5,606.9,0
 RAW,78.250,1,116,136,239,116,226,239,477.7,492.6,514.9,0
 RAW,78.375,0,988,983,1008,611,536,952,511.0,503.5,624.2,0
 RAW,78.500,1,458,527,114,458,527,239,497.8,509.4,527.9,0
 RAW,78.625,0,54,68,82,116,226,114,402.3,438.5,424.4,0
 PROC,78.625,1,95,71,1.3380,1.2090,1.3582,-1.49,-10.75,0.0150,0.1392,475
 RAW,78.750,1,978,795,1016,458,527,239,416.2,460.6,378.1,1
 RAW,78.875,0,887,868,782,887,795,782,533.9,544.2,479.1,0
 PROC,78.875,1,117,84,1.3929,1.2458,1.3582,+2.55,-8.09,-0.0252,0.1064,428
 RAW,79.000,1,56,51,35,458,527,114,514.9,539.9,387.8,0
 RAW,79.125,0,486,438,824,486,438,782,507.7,514.4,486.3,0
 RAW,79.250,1,987,968,977,887,795,824,602.5,584.6,570.8,0
 RAW,79.375,0,129,280,51,486,438,782,573.4,547.9,623.6,0
 RAW,79.500,1,94,112,190,129,280,190,462.3,481.0,515.2,0
 RAW,79.625,0,988,983,1014,486,438,824,468.2,470.2,592.4,0
 RAW,79.750,1,556,608,264,556,608,264,490.2,504.7,510.3,0
 RAW,79.875,0,51,62,69,129,280,190,399.9,448.5,430.2,0
 PROC,79.875,1,91,56,1.6250,1.3216,1.3582,+19.64,-2.54,-0.1789,0.0493,470
 RAW,80.000,1,889,727,1017,556,608,264,438.9,488.4,388.7,1
